id,name,neighborhood_cleansed,latitude,longitude,host_listings_count,property_type,room_type,accommodates,bedrooms,price,availability_365,review_scores_rating
720372856690529196,Stanza in attico con bagno privato. Vicino M1 e M2,BUENOS AIRES,45.47934,9.21675,2,Private room in rental unit,Private room,2,1.0,$47.00,343,4.67
726628344184126465,Accogliente appartamento - Fondazione Prada,PORTA ROMANA,45.44351,9.20382,1,Entire condo,Entire home/apt,4,2.0,$150.00,168,
726644427264747925,Italianway - Vincenzo Monti 29 C,VIA SAN VITTORE,45.4691755671002,9.1712081,488,Entire condo,Entire home/apt,4,1.0,$139.00,115,4.67
725143658194861947,Modern private bedroom with bathroom in Milan,PIOLA,45.4929055,9.1651267,1,Private room in condo,Private room,2,1.0,$185.00,364,
725182624092481744,Amazing two floor apt,PADOVA,45.49947,9.22581,1,Entire loft,Entire home/apt,4,4.0,$850.00,209,
726662123974527217,Appartamento nuovo vicino Metropolitana,GALLARATESE,45.50301981272467,9.111031192065424,1,Entire condo,Entire home/apt,4,1.0,$77.00,120,5.0
720376651768788298,Stanza in attico con terrazzo vicina M1-M2,BUENOS AIRES,45.4797,9.21629,2,Private room in rental unit,Private room,2,1.0,$60.00,75,4.4
720663123519655401,L'Archè Argentina - the shopping street,BUENOS AIRES,45.4847541,9.2158914,10,Entire condo,Entire home/apt,3,1.0,$172.00,361,
720684790382212113,*NEW* Stylish apartment in the center of Milan,BUENOS AIRES,45.47331687536119,9.21098805963993,5,Entire condo,Entire home/apt,2,1.0,$250.00,350,
720736771290130802,Easylife - Bright apartment in Niguarda,CA` GRANDA,45.50724,9.19993,146,Entire rental unit,Entire home/apt,4,2.0,$101.00,365,
725224029812910155,Incantevoli appartamento,P. ROSSI,45.4812555,9.114954,1,Entire condo,Entire home/apt,3,3.0,$300.00,303,5.0
725250922744108351,J'adore Brera Design Apartment in Milan,BRERA,45.47508240574307,9.187003053967272,2,Entire condo,Entire home/apt,4,1.0,$132.00,116,4.33
725269471948486738,Appartamento luminoso vicino all’ospedale Sacco,SACCO,45.52143,9.12012,10,Entire condo,Entire home/apt,2,1.0,$50.00,29,5.0
720789065652443945,Nice new apartment Design&Fashion Area,PORTA ROMANA,45.45503,9.15382,6,Entire condo,Entire home/apt,2,1.0,$57.00,95,4.89
720791274991852993,Maison d'artiste in Brera,BRERA,45.47148722813666,9.18474670674593,1,Entire condo,Entire home/apt,4,,$141.00,83,4.56
725281863081931891,"Luminoso appartamento con terrazzo, zona Navigli",GIAMBELLINO,45.44784,9.14895,1,Entire condo,Entire home/apt,2,1.0,$90.00,110,5.0
726722204188024622,Stanza Matrimoniale - Stazione Centrale,CERMENTATE,45.49049,9.20601,1,Private room in bed and breakfast,Private room,2,1.0,$250.00,365,
726816706222147085,Appartamento di Charme,PORTA ROMANA,45.4389706,9.2152093,1,Entire condo,Entire home/apt,2,1.0,$90.00,324,
726841626736534078,Incantevole stile milanese,LORETO,45.48738,9.22448,2,Shared room in condo,Shared room,1,1.0,$56.00,359,3.75
726893333102700046,Appartamento tranquillo zona Gorla,VIALE CORSICA,45.5082098,9.2338108,4,Entire condo,Entire home/apt,2,1.0,$86.00,352,
725323673233393526,Modern & Bright Apartment,XXII MARZO,45.46326,9.21931,1,Entire condo,Entire home/apt,4,2.0,$170.00,112,
725363239602782282,Quiet room 20 minutes from Duomo by tram,MOLISE,45.452999755575725,9.217738509178162,1,Private room in condo,Private room,1,1.0,$45.00,37,4.27
725708818824713298,YouHosty - Giovanni da Palestrina 10,BUENOS AIRES,45.48544390000001,9.2137925,99,Entire condo,Entire home/apt,2,1.0,$98.00,332,4.4
720820378026235996,Portello - Citylife| Elegant and bright apartment,NAVIGLIO GRANDE,45.49722854977608,9.142436161637306,1,Entire condo,Entire home/apt,3,1.0,$100.00,351,5.0
727191725582845520,Bellissimo  Monolocale Gorgeous Studio,LORETO,45.43925,9.22542,1,Entire condo,Entire home/apt,2,1.0,$82.00,323,
727206008068972149,Superb 1bed Apt in Brera,BRERA,45.46923,9.18642,210,Entire rental unit,Entire home/apt,4,1.0,$136.00,359,2.6
720821683944985848,VolvinioONE Monolocale uso esclusivo in Cermenate,SARCA,45.43692657318876,9.18362291593856,2,Entire condo,Entire home/apt,2,,$94.00,64,5.0
727227925924832278,Its home: luminoso appartamento,PADOVA,45.503955,9.2446959,9,Entire condo,Entire home/apt,4,1.0,$86.00,343,
727234473855794475,"La Graziosa, casa con vista in centro + Parking",MONTE ROSA,45.46729939999999,9.15312,2,Entire condo,Entire home/apt,2,,$56.00,351,4.64
727251613667446287,Incantevole suite d'hotel in Piazza Affari,DUOMO,45.4630955,9.1835876,2,Room in hotel,Private room,2,1.0,$480.00,357,
727268989098856641,Milano on the roof: bright with an amazing view!,BUENOS AIRES,45.47915,9.21656,49,Entire condo,Entire home/apt,3,1.0,$200.00,358,
727277397839682601,Via Lecco Home,BUENOS AIRES,45.47855651921722,9.205629006028175,3,Entire condo,Entire home/apt,2,1.0,$181.00,84,
725779484416379975,Magenta House,DUOMO,45.4652089,9.1756799,1,Entire condo,Entire home/apt,4,1.0,$91.00,171,5.0
725792119292917087,Settala 9 - Pink Room,BUENOS AIRES,45.47892,9.20322,9,Private room in condo,Private room,2,1.0,$41.00,60,4.68
725801016118750583,Settala 9 - Beige Room,BUENOS AIRES,45.4779375,9.2036901,9,Private room in condo,Private room,4,1.0,$72.00,47,4.42
725812461576601482,Settala 9 - Noisette Room,BUENOS AIRES,45.4779375,9.2036901,9,Private room in condo,Private room,2,1.0,$43.00,56,4.47
725816720358972296,Settala 9 - Grey Room,BUENOS AIRES,45.4779375,9.2036901,9,Private room in condo,Private room,2,1.0,$49.00,145,4.29
725820035409394383,Settala 9 - Blue Room,BUENOS AIRES,45.4779375,9.2036901,9,Private room in condo,Private room,2,1.0,$48.00,56,4.56
725891707623374901,Stanza privata vicino alla Metro Gorla (M1 Rossa),VIALE CORSICA,45.50482237645357,9.224286787211897,1,Private room in condo,Private room,2,1.0,$52.00,76,4.93
720965965835277746,Confortevole appartamento vicino all’aereoporto,CORSICA,45.46003,9.22966,2,Private room in condo,Private room,2,1.0,$91.00,82,5.0
730170466793553635,Milan M3 15 minutes from the Duomo wi-fi Netflix,ROGOREDO,45.434522373816485,9.245341853967268,2,Entire condo,Entire home/apt,4,1.0,$149.00,91,5.0
727332604893142032,Balabiot Apartment,NAVIGLIO GRANDE,45.45481,9.17455,210,Entire rental unit,Entire home/apt,4,1.0,$123.00,339,3.83
727358618562141206,"Design district, real Milanese flat near Navigli",PORTA ROMANA,45.4556052,9.1683017,1,Entire condo,Entire home/apt,2,,$75.00,211,5.0
727463400655504942,Stanza in splendido appartamento a Milano,VIGENTINO,45.4468605,9.1966661,1,Private room in condo,Private room,2,1.0,$56.00,17,4.64
728006840254528184,"Modern & Pretty Apartment near ""ISOLA"" zone",ROGOREDO,45.509588476654,9.2027335613966,1,Entire condo,Entire home/apt,2,1.0,$52.00,90,5.0
728115822385820219,Bilocale a due passi da S. Siro,WAGNER,45.46801,9.12679,4,Entire condo,Entire home/apt,3,1.0,$96.00,334,5.0
728162330041332133,Appartamento Milano Porta Romana,PORTA ROMANA,45.454897,9.2051375,1,Entire rental unit,Entire home/apt,2,1.0,$115.00,294,
730192398206775041,"Milan Apartment, Fondazione Prada x 4 with balcony",CASTEL MORRONE,45.43979,9.19932,1,Entire condo,Entire home/apt,4,1.0,$106.00,231,4.8
721040792624112971,Moscova Volta Apartment,BRERA,45.48071,9.18419,4,Entire condo,Entire home/apt,4,1.0,$120.00,358,4.4
721058056650220083,[DUOMO 10min] New & Central Apt w/ Amazing Terrace,PIOLA,45.49155395265006,9.191011972725391,2,Entire condo,Entire home/apt,2,1.0,$543.00,84,5.0
728214445050206417,Charming Central Suite Terrace - Duomo Navigli,DUOMO,45.46133649999999,9.1797703,5,Entire condo,Entire home/apt,2,1.0,$89.00,84,5.0
728413015957272801,"Cute Apartment in Nolo, Milano",LORETO,45.48815,9.21602,4,Private room in condo,Private room,2,1.0,$102.00,353,5.0
728617963155353850,Open Space Corso Lodi 75mq,LORETO,45.43848,9.22293,2,Entire condo,Entire home/apt,2,1.0,$79.00,172,4.88
728701776414453994,Appartamento Gioia,REPUBBLICA,45.48625,9.19667,1,Entire condo,Entire home/apt,2,,$104.00,179,4.8
730201068544234981,La Scala Suite - Luxury Apartment,BRERA,45.46909297517783,9.186120629310608,1,Entire condo,Entire home/apt,2,1.0,$191.00,165,
730247164236445742,Via Sardegna Top Apartment 2,WASHINGTON,45.46169,9.15329,5,Entire condo,Entire home/apt,4,1.0,$100.00,336,4.0
730308515313963397,YouHosty - Venini 59,LORETO,45.4917524,9.2158625,99,Entire condo,Entire home/apt,5,1.0,$98.00,337,5.0
730346132898664364,Tranquillo Trilocale in zona Navigli,PORTA TICINESE,45.4493778,9.1792925,1,Entire condo,Entire home/apt,4,2.0,$244.00,344,5.0
730347137005129437,Chic sun-drenched Milan Flat near Navigli,GIAMBELLINO,45.44918,9.14109,1,Entire condo,Entire home/apt,2,1.0,$110.00,174,5.0
728776934599382186,Modern Design Apartment in Milan,GALLARATESE,45.49178,9.11706,1,Entire condo,Entire home/apt,2,1.0,$199.00,33,
728800874035386926,Appartamento  Porta Romana,PORTA ROMANA,45.4519689,9.2118859,1,Entire condo,Entire home/apt,4,1.0,$121.00,343,5.0
721064244690186586,Wonderful room with garden in the heart of Milano,BRERA,45.47324,9.18293,2,Private room in rental unit,Private room,2,1.0,$93.00,364,4.0
721089354563905349,"[Luxurious Penthouse] Near Duomo, IEO and F. Prada",RIPAMONTI,45.42565,9.20089,3,Entire condo,Entire home/apt,4,1.0,$120.00,87,4.89
728804756464991867,Loft milano 10 minuti dal centro,PAGANO,45.50403589954243,9.174183458089828,3,Entire rental unit,Entire home/apt,5,3.0,$220.00,312,4.2
728811512844581043,Boutique Apartment close to Fondazione Prada,LORETO,45.44444049057802,9.214311184655774,1,Entire condo,Entire home/apt,4,1.0,$70.00,119,4.91
728852467590422972,Design Premium apartment in center Milan,MONTE ROSA,45.4815048,9.1469963,13,Entire condo,Entire home/apt,2,1.0,$110.00,253,5.0
729032105324348209,Camera accogliente con bagno privato: Milano,PADOVA,45.50239,9.23599,1,Private room in condo,Private room,2,1.0,$50.00,295,5.0
729050651830112201,Nuovo Appartamento zona centrale Milano,GIAMBELLINO,45.454303,9.1505267,1,Entire condo,Entire home/apt,4,1.0,$79.00,351,5.0
729120529921694880,Marta’s Brick,BUENOS AIRES,45.48633,9.21509,1,Entire condo,Entire home/apt,2,1.0,$152.00,357,5.0
730352717343575982,Bilocale comodo e accogliente a Milano,WAGNER,45.45175,9.13911,1,Entire condo,Entire home/apt,2,1.0,$67.00,353,5.0
730377195040149218,Incantevole appartamento in Cascina sui Navigli,SAN CRISTOFORO,45.44397,9.15983,1,Entire condo,Entire home/apt,2,1.0,$109.00,355,4.75
730380415026419896,[Iulm - Famagosta] Berto’s Flat - Lovely place,BARONA,45.43686,9.1594,1,Entire condo,Entire home/apt,2,1.0,$68.00,157,5.0
730390253992524805,Attico con terrazzo a San Siro,SEMPIONE,45.47059,9.13262,4,Entire condo,Entire home/apt,5,3.0,$250.00,294,5.0
730479924633368920,Industrial Loft- Central Station,BUENOS AIRES,45.485358,9.2114192,18,Entire loft,Entire home/apt,2,,$93.00,106,4.6
730788107335803458,YouHosty - Padova 29,LORETO,45.4898432,9.2213243,99,Entire condo,Entire home/apt,4,1.0,$88.00,358,4.43
730852086282441757,"My Milan - CityLife, MiCo, FieraMilanoCity",CASTELLO,45.4830677,9.1547601,1,Entire condo,Entire home/apt,6,2.0,$131.00,164,5.0
730875806882814532,Appartamento loft design corso Como District,REPUBBLICA,45.48313,9.18291,1,Entire serviced apartment,Entire home/apt,4,1.0,$130.00,90,5.0
730879811577458612,Italian Residencies - Cerva 30-B,DUOMO,45.4653607,9.1997243,24,Entire condo,Entire home/apt,10,4.0,$257.00,50,4.0
729204666450670905,Fashion & Design @ Center of Milan - Duomo / Brera,BRERA,45.4722484,9.1842232,1,Entire condo,Entire home/apt,4,1.0,$368.00,175,5.0
729362071674564264,Nuovo bilocale Forlanini-solo 20 minuti dal centro,MECENATE,45.4597311,9.2391588,2,Entire condo,Entire home/apt,4,2.0,$99.00,153,5.0
729405130145830286,"Frasi house, appartamento con terrazzo e centrale.",TORINO,45.5067181,9.2393431,9,Entire condo,Entire home/apt,6,2.0,$89.00,327,4.36
729408036222404839,"Contemporary House, in the design area of Navigli!",NAVIGLIO GRANDE,45.45275,9.17354,49,Entire condo,Entire home/apt,4,2.0,$250.00,353,5.0
729409592491449575,Navigli Loft -Hosted by Sweetstay,VIA SAN VITTORE,45.45817,9.17583,122,Entire loft,Entire home/apt,2,1.0,$84.00,314,4.0
729442608335609567,Industrial Chic Navigli,NAVIGLIO GRANDE,45.45141871798827,9.17099082955816,2,Entire rental unit,Entire home/apt,3,1.0,$157.00,359,4.57
729491354838445862,Monica's Lovely Apartment in downtown,VIA SAN VITTORE,45.4578548,9.1707557,1,Entire condo,Entire home/apt,4,1.0,$123.00,363,4.5
729526172708313222,Luxury apartment,DUOMO,45.4608272,9.1826302,9,Entire condo,Entire home/apt,4,1.0,$133.00,126,4.8
729532020872846453,"Uberti - Appartamento di charme, palazzo d'epoca.",BUENOS AIRES,45.4713052,9.2158204,41,Entire condo,Entire home/apt,2,1.0,$106.00,108,5.0
729543736449855537,2 Terrazzi vista skyline - parking  Dina Galli,PIOLA,45.4916792,9.1836677,66,Entire condo,Entire home/apt,2,1.0,$119.00,350,4.0
729564200114418078,Flat Number 8,SARPI,45.47839,9.17232,9,Entire condo,Entire home/apt,2,1.0,$76.00,167,4.5
729574489849679323,Cozy silent private room in Navigli Movida area,NAVIGLIO GRANDE,45.44972251388397,9.175472007934571,5,Private room in condo,Private room,1,1.0,$56.00,137,5.0
729596916339737180,[Cozy apartment]- Corso Lodi,LORETO,45.44476,9.21583,57,Entire condo,Entire home/apt,4,2.0,$78.00,184,4.4
729626599157812979,Bel appartement dans le centre de Milan,BRERA,45.47443,9.19004,2,Entire rental unit,Entire home/apt,4,2.0,$130.00,362,4.67
730883148738328342,appartamento zona Isola con terrazzo,PIOLA,45.48838,9.18553,1,Entire condo,Entire home/apt,2,1.0,$116.00,323,5.0
730895904392111707,Italian Residencies - Cerva 30-A,CASTELLO,45.46591,9.20049,24,Entire condo,Entire home/apt,10,4.0,$247.00,43,4.25
730920288243767271,Porta Nuova Diamond Tower Moderno Appartamento,REPUBBLICA,45.48203,9.19762,21,Entire condo,Entire home/apt,4,1.0,$77.00,34,4.56
730960709838125826,Italian Residencies - Passione 3,CASTELLO,45.4650107,9.2008395,24,Entire condo,Entire home/apt,10,4.0,$278.00,55,4.5
730970215037047498,Loft con terrazzo,ORTOMERCATO,45.4507873,9.2253033,1,Entire loft,Entire home/apt,2,1.0,$100.00,284,5.0
730972456074744642,Milano S.Giulia Business Apartment - Olimpiadi '26,ROGOREDO,45.43755218850166,9.241307550262444,1,Entire condo,Entire home/apt,4,1.0,$68.00,292,5.0
730981980872144254,Italianway - Carducci 21,DUOMO,45.4647088681436,9.17514944110453,488,Entire rental unit,Entire home/apt,4,3.0,$279.00,141,5.0
731022382945305984,YouHosty - Giusti 37,SARPI,45.47953469999999,9.1740056,99,Entire condo,Entire home/apt,4,1.0,$88.00,65,3.5
721163552435865501,Jungle -Politecnico Milano  (for long renting),CORSICA,45.46417,9.23517,2,Private room in condo,Private room,2,1.0,$60.00,143,
731041760433713396,"Politecnico All New, Free WiFi, 2-Stop from centre",NAVIGLIO GRANDE,45.50265,9.14835,3,Entire condo,Entire home/apt,1,1.0,$80.00,64,
731056911565660544,Duomo - Manara charme apartment,CASTELLO,45.45956,9.20371,44,Entire condo,Entire home/apt,6,3.0,$356.00,43,
721373445567321389,Cozy 1-room Studio in Giambellino,WAGNER,45.45088,9.13755,1,Entire condo,Entire home/apt,2,1.0,$61.00,169,4.83
721426832965040864,Beautiful floral apartment on Navigli,NAVIGLIO GRANDE,45.45543,9.17184,2,Entire condo,Entire home/apt,2,1.0,$354.00,360,
721435826301768150,Easylife - Beautiful and refined apartment in Navigli,NAVIGLIO GRANDE,45.45267,9.16976,146,Entire rental unit,Entire home/apt,2,1.0,$170.00,360,4.0
721452288474772791,Studio for 2 in the heart of Milano,PIOLA,45.49032,9.18552,4,Private room in rental unit,Private room,2,,$140.00,344,
721467809841819580,Sunlit 1 Bedroom Apt in Porta Nuova,REPUBBLICA,45.48363,9.19632,39,Entire condo,Entire home/apt,2,1.0,$101.00,172,
731086197744200466,Fantastic Stylish apartment in the center of Milan,BUENOS AIRES,45.4773205,9.2037298,1,Entire rental unit,Entire home/apt,2,1.0,$184.00,157,4.5
731156962330370932,Elegant Apartment,CASTELLO,45.4631891,9.2004314,9,Entire condo,Entire home/apt,4,2.0,$226.00,139,4.6
731190246837264781,Suite con terrazzo in zona De Angeli,MONTE ROSA,45.46885,9.14781,1,Entire condo,Entire home/apt,2,1.0,$149.00,84,5.0
731227703579736224,Contemporary Design LOFT in Lambrate District,LAMBRATE,45.48333,9.24406,1,Entire loft,Entire home/apt,3,1.0,$150.00,365,5.0
731228481637900513,Farini Charme Suite,PIOLA,45.48892,9.18315,44,Entire condo,Entire home/apt,4,1.0,$408.00,124,
731539870110780848,[Cozy Apartment]-Grazioli 2,AFFORI,45.5100394,9.1753284,57,Entire condo,Entire home/apt,4,1.0,$117.00,208,5.0
731539918481117803,[Porta Romana Apartment]-Giulio Romano,PORTA ROMANA,45.4488455,9.1995805,57,Entire condo,Entire home/apt,2,1.0,$63.00,165,3.0
721467998117941468,Confortevole bilocale in Porta Romana,PORTA ROMANA,45.45283,9.20919,26,Entire condo,Entire home/apt,2,1.0,$126.00,362,5.0
731543031180754484,Luxury apartment with terrace - Forze Armate,CERMENTATE,45.4624612,9.1255193,66,Entire condo,Entire home/apt,6,2.0,$208.00,350,4.67
721468107454970799,De Pisis’s Apartment 3 locali in Buenos Aires 10,BUENOS AIRES,45.4762863,9.2070987,10,Entire condo,Entire home/apt,5,2.0,$169.00,12,4.33
731545387808080838,Relaxing and classic-chic apartment in Milan,ROGOREDO,45.50188291815271,9.209905023278816,1,Entire rental unit,Entire home/apt,2,1.0,$95.00,360,5.0
731575234089690581,San Fermo Apartment,BRERA,45.475849642984976,9.189551653967271,2,Entire serviced apartment,Entire home/apt,2,1.0,$170.00,239,
731576162083350336,Prestige Boutique Homes - Il Nido dei Navigli,PORTA TICINESE,45.45674,9.1751471,23,Entire condo,Entire home/apt,4,2.0,$165.00,360,
731576575645779182,Trendy Flat near Navigli,ITALIA,45.43993,9.17836,210,Entire rental unit,Entire home/apt,3,1.0,$86.00,316,4.0
729669000563299757,Elegant Double Room [Navigli],SAN CRISTOFORO,45.44603,9.15745,1,Private room in condo,Private room,2,1.0,$70.00,357,5.0
729704651258003708,"Centrale Trilocale, con Due Bagni e Balconi. Iana",BUENOS AIRES,45.4792542,9.2088931,1,Entire condo,Entire home/apt,6,2.0,$200.00,345,5.0
729739102050820669,Luminoso appartamento di in zona Naviglio,NAVIGLIO GRANDE,45.4463491,9.1607695,1,Entire condo,Entire home/apt,2,1.0,$164.00,357,5.0
731608053771834427,Incantevole appartamento centro città,BUENOS AIRES,45.4812008,9.2176073,1,Entire condo,Entire home/apt,4,1.0,$115.00,79,4.9
731623422782607641,Warm Family Flat for 6 w/Terrace in Milan,PIOLA,45.49376,9.16316,210,Entire rental unit,Entire home/apt,6,2.0,$124.00,307,3.67
721502795959662529,"CiaoMi la tua casa, lontano da casa!",CA` GRANDA,45.51896,9.1957,1,Private room in bed and breakfast,Private room,2,1.0,$74.00,230,5.0
721514896495427518,Private Space in a Unique Artist Loft,SAN CRISTOFORO,45.44396,9.15837,4,Private room in home,Private room,1,1.0,$58.00,365,5.0
731627416214219748,Superb Room for 4 close to Duomo di Milano,DUOMO,45.46248,9.18814,36,Room in boutique hotel,Private room,4,2.0,$268.00,347,3.33
731627437145943306,Historical court - free wifi,SARPI,45.48483,9.16469,3,Entire condo,Entire home/apt,2,1.0,$80.00,71,
731627762389267669,Intero alloggio : appartamento,PADOVA,45.5053785,9.2473654,1,Entire condo,Entire home/apt,2,1.0,$83.00,352,
731630937310614137,Porta Venezia Home Suite,BUENOS AIRES,45.47275,9.20751,2,Private room in rental unit,Private room,2,1.0,$150.00,11,
729748487558298936,Private Room in an Open Space Loft,NAVIGLIO GRANDE,45.44584,9.1604,4,Private room in home,Private room,2,1.0,$116.00,365,5.0
729786821352676906,Private Room in a Unique Artist Loft,SAN CRISTOFORO,45.44459,9.16049,4,Private room in home,Private room,2,1.0,$90.00,365,5.0
729814629490922935,Private Room in a Unique Loft,NAVIGLIO GRANDE,45.44558,9.16024,4,Private room in home,Private room,2,1.0,$48.00,363,5.0
729846360550546324,Porta Venezia Home,BUENOS AIRES,45.47407,9.20698,2,Entire condo,Entire home/apt,4,2.0,$200.00,0,5.0
730069219568289038,Easylife - Cozy studio close to the center,BUENOS AIRES,45.47731,9.20557,146,Entire rental unit,Entire home/apt,2,1.0,$147.00,364,5.0
730087255593405739,Bilocale Porta Vittoria,ORTOMERCATO,45.45311,9.22569,1,Entire condo,Entire home/apt,2,1.0,$130.00,350,
730099281756762475,Sant' Ambrogio Flat,VIA SAN VITTORE,45.4624,9.17225,16,Entire rental unit,Entire home/apt,4,2.0,$170.00,255,5.0
730104703523221917,Sant' Ambrogio Ensuite,VIA SAN VITTORE,45.46258,9.1724,16,Entire rental unit,Entire home/apt,2,1.0,$79.00,198,
732177222106872766,Appartamento nel cuore di Milano,CERMENTATE,45.49175,9.20623,1,Entire rental unit,Entire home/apt,4,2.0,$147.00,6,3.88
732209034159984133,Oasi Centrale,CERMENTATE,45.48288,9.20398,1,Entire condo,Entire home/apt,6,2.0,$120.00,72,5.0
732249096566153726,"Mono luminoso vicino Fiera, San Siro e City life",NAVIGLIO GRANDE,45.4901689,9.1507305,15,Entire condo,Entire home/apt,2,1.0,$73.00,13,4.25
732269694994162250,Luxury Milano LSP Dietro il duomo,DUOMO,45.46385,9.19481,18,Entire condo,Entire home/apt,6,2.0,$600.00,344,5.0
732278171150272572,Conte Rosso House,LAMBRATE,45.48341,9.24227,2,Entire condo,Entire home/apt,4,1.0,$122.00,56,5.0
732281986861408820,SunShine Apartment - Room with privated bathroom,LORENTEGGIO,45.45452,9.12517,7,Entire condo,Entire home/apt,4,2.0,$117.00,111,5.0
732323862979325307,"Lovely 1-bedroom flat in the Navigli area, Milan",SAN CRISTOFORO,45.44697,9.157,1,Entire rental unit,Entire home/apt,2,1.0,$180.00,91,
732392218387319947,Designer Apartment in Porta Venezia,BUENOS AIRES,45.47772,9.2133,1,Entire condo,Entire home/apt,4,2.0,$531.00,87,5.0
732392679160205260,Monolocale zona MM Bande Nere,WAGNER,45.46044699999999,9.1346609,1,Entire rental unit,Entire home/apt,3,1.0,$100.00,361,
732413186183427667,Gaffurio Apartment,BUENOS AIRES,45.4841698,9.2102824,12,Entire rental unit,Entire home/apt,7,4.0,$251.00,41,4.67
731636356451507782,Apt for 4 in the centre of Milan,BRERA,45.4748,9.19607,13,Entire rental unit,Entire home/apt,4,1.0,$102.00,357,4.33
731694147463255525,CaseOspitali - Cherenel bilo vicino Centrale MM2,CERMENTATE,45.48197044255701,9.201284323278806,38,Entire condo,Entire home/apt,3,1.0,$149.00,354,4.75
731706435612310252,incantevole intera casa zona stazione centrale,ROGOREDO,45.49699,9.20599,3,Entire condo,Entire home/apt,4,2.0,$162.00,365,
731716001140344097,[Renovated flat] Imbriani 8,BOVISA,45.4975627,9.170658200000002,57,Entire condo,Entire home/apt,4,1.0,$75.00,30,
731717387479092967,[New apartment]-Lomellina,CORSICA,45.4647728,9.2303886,57,Entire condo,Entire home/apt,4,1.0,$90.00,207,4.33
731728224735574897,SAN SIRO1-Luxury Stadium Apartment-,P. ROSSI,45.47986,9.1314,97,Entire condo,Entire home/apt,4,2.0,$225.00,81,4.67
731741345692968629,Appartamento incantevole sui Navigli,NAVIGLIO GRANDE,45.45066,9.17345,1,Entire condo,Entire home/apt,2,1.0,$80.00,57,5.0
731746130337309104,[Portello Apartment]-Accursio,NAVIGLIO GRANDE,45.492626,9.147434,57,Entire condo,Entire home/apt,4,1.0,$76.00,189,4.0
731806326995932229,[Luxury Loft] - Adriano,TORINO,45.5128049,9.2450864,57,Entire condo,Entire home/apt,4,1.0,$139.00,90,
731807096806144785,Nice and comfy apartment : central area of Milan,PADOVA,45.49585701640382,9.229315258562565,1,Entire condo,Entire home/apt,4,1.0,$96.00,318,5.0
731813431557709649,[Big Apartment]-Alcuino,CASTELLO,45.4833028,9.15586,57,Entire condo,Entire home/apt,6,2.0,$114.00,198,4.25
731822638644860523,[New Apartment]-Argonne,CORSICA,45.46762409999999,9.2276192,57,Entire condo,Entire home/apt,2,1.0,$73.00,220,3.67
731826574890299787,[Luxury Apartment]-Bari,RONCHETTO,45.43934489999999,9.1483738,57,Entire condo,Entire home/apt,6,2.0,$153.00,93,5.0
721521956949782621,Lovely studio in DUOMO! City center Milan,DUOMO,45.4596695,9.1914437,1,Entire loft,Entire home/apt,2,1.0,$114.00,82,4.61
731856543838508669,[Cozy Flat]-Bramante,SARPI,45.4811065,9.1793236,57,Entire condo,Entire home/apt,3,1.0,$69.00,214,4.33
731861803195667640,[Luxury Apartment]-Buenos Aires,BUENOS AIRES,45.47670189999999,9.2076304,57,Entire condo,Entire home/apt,5,2.0,$170.00,158,4.5
731864938740622620,[Central Station Flat]-Caretto,CERMENTATE,45.4828701,9.1998904,57,Entire condo,Entire home/apt,2,1.0,$61.00,59,4.0
731869566995725309,[Big Apartment]- Carlo d'Adda,NAVIGLIO GRANDE,45.445923,9.1618437,57,Entire condo,Entire home/apt,5,3.0,$128.00,202,4.5
731874766153780986,[Lovely Flat]-Crocetta 1,VIGENTINO,45.45562,9.1963418,57,Entire condo,Entire home/apt,4,1.0,$86.00,89,4.0
731876094236887629,[New Flat]-Crocetta 2,VIGENTINO,45.45562,9.1963418,57,Entire condo,Entire home/apt,4,1.0,$138.00,207,4.33
732446499454518478,Naviglio incantato,NAVIGLIO GRANDE,45.4516745,9.1754201,2,Private room in rental unit,Private room,2,1.0,$139.00,356,5.0
732541691030390920,- La Casa delle Meraviglie- [Porta Romana Edition],CASTELLO,45.4562368,9.2045255,4,Entire condo,Entire home/apt,2,1.0,$120.00,159,4.5
732633027567754074,"[Duomo-Airport]Ampio Trilocale*Design,WiFi&Netflix",CITY LIFE,45.47237,9.23086,1,Entire condo,Entire home/apt,6,2.0,$100.00,168,5.0
733030047409419610,Camera in appartamento moderno,PARCO LAMBRO,45.48975,9.2445,1,Private room in condo,Private room,2,1.0,$138.57,72,
731881799861821174,[New Flat in Navigli]-D'Annunzio,PORTA TICINESE,45.4547157,9.1754922,57,Entire condo,Entire home/apt,2,1.0,$70.00,212,
721538331653173881,Appartamento Martesana,PADOVA,45.51014439865126,9.249424403040546,1,Entire condo,Entire home/apt,2,1.0,$69.00,327,5.0
731882957617792272,[Lovely Flat in Isola]-Castillia 22,PIOLA,45.4856128,9.1918201,57,Entire condo,Entire home/apt,4,1.0,$125.00,185,4.33
721542137933980605,Casa Colonna Romantic Apartment,PORTA TICINESE,45.4569,9.18195,39,Entire condo,Entire home/apt,2,1.0,$118.00,176,5.0
721562571948366721,YouHosty - Mercato Sx 16,BRERA,45.4710295,9.1846785,99,Entire condo,Entire home/apt,4,1.0,$106.00,347,3.5
721574948492239157,Camera silenziosa con bagno interno privato,LORETO,45.44142,9.21488,4,Private room in rental unit,Private room,1,1.0,$50.00,258,
721580800917534026,Italianway - Caterina da Forlì 6,WAGNER,45.4600725,9.1469236,488,Entire rental unit,Entire home/apt,2,1.0,$106.00,127,
